id;category;title;amenities;bathrooms;bedrooms;currency;fee;pets_allowed;price;price_type;square_feet;address;cityname;state;source
5121088129;housing/rent/apartment;Great Central Location Three BR, Two BA. Single Car Garage!;AC,Cable or Satellite,Dishwasher,Elevator,Gym,Internet Access,Parking,Patio/Deck,Pool,TV;2;3;USD;No;Cats,Dogs;1440;Monthly;1364;null;Durham;NC;RentDigs.com
5121087208;housing/rent/apartment;Apartment only for $1,295/mo. You Can Stop Looking Now. Pet OK!;AC,Dishwasher,Gym,Pool;2;2;USD;No;Cats,Dogs;1295;Monthly;1174;null;Durham;NC;RentDigs.com
5121081760;housing/rent/apartment;Atlanta - superb Apartment nearby fine dining;AC,Clubhouse,Dishwasher,Fireplace,Gated,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis,Washer Dryer;1;1;USD;No;Cats,Dogs;1210;Monthly;1000;null;Atlanta;GA;RentDigs.com
5121076293;housing/rent/apartment;Great Central Location One BR, One BA. Pet OK!;Gym,Patio/Deck,Pool;1;1;USD;No;Cats,Dogs;1975;Monthly;745;null;Houston;TX;RentDigs.com
5121046168;housing/rent/apartment;Outstanding Opportunity To Live At The Atlanta City Club;Cable or Satellite,Elevator,Gym,Internet Access,Parking,TV;1;1;USD;No;None;1191;Monthly;800;null;Atlanta;GA;RentDigs.com
5122615447;housing/rent/apartment;Lawrence - 3bd/Two BA 1,235sqft Apartment for rent;Parking,Pool;2;3;USD;No;None;1035;Monthly;1235;null;Lawrence;KS;RentDigs.com
5122615412;housing/rent/apartment;Apartment only for $999/mo. You Can Stop Looking Now. Pet OK!;Playground;2.5;3;USD;No;Cats,Dogs;999;Monthly;1521;null;Morrow;GA;RentDigs.com
5122614687;housing/rent/apartment;One BR - The Avery on the Green Apartment Homes in Chandler, AZ.;Clubhouse,Fireplace,Gym,Wood Floors;1;1;USD;No;None;1010;Monthly;882;null;Chandler;AZ;RentDigs.com
5122612800;housing/rent/apartment;Apartment for rent in West Valley City.;AC,Basketball,Dishwasher,Parking,Refrigerator;2;3;USD;No;Cats,Dogs;1319;Monthly;1400;null;West Valley City;UT;RentDigs.com
5122612563;housing/rent/apartment;Brandon - must see to believe.;Clubhouse,Gym,Parking,Playground,Pool,Storage,Tennis;1;1;USD;No;None;1030;Monthly;769;null;Brandon;FL;RentDigs.com
5122610324;housing/rent/apartment;Gorgeous McDonough, One BR, One BA;Clubhouse,Parking,Pool,TV;1;1;USD;No;Cats,Dogs;816;Monthly;821;null;Mcdonough;GA;RentDigs.com
5122609685;housing/rent/apartment;Great Central Location Two BR, One BA. Parking Available!;Clubhouse,Gym,Parking,Playground,Pool,Storage,Tennis;1;2;USD;No;Cats,Dogs;1165;Monthly;975;null;Brandon;FL;RentDigs.com
5122609404;housing/rent/apartment;Memphis, Great Location, Two BR Apartment. Single Car Garage!;Parking,Washer Dryer;2;2;USD;No;Cats,Dogs;1115;Monthly;1165;null;Memphis;TN;RentDigs.com
5122609400;housing/rent/apartment;Spacious Two BR, Two BA;Internet Access,Patio/Deck,Pool;2;2;USD;No;None;1725;Monthly;1050;null;Alexandria;VA;RentDigs.com
5122609238;housing/rent/apartment;This Apartment is a must see!;Gym;1;1;USD;No;None;950;Monthly;735;null;Saint Peters;MO;RentDigs.com
5122609187;housing/rent/apartment;Two BR, One BA, safe neighborhood. Pet OK!;Parking;1;2;USD;No;Cats,Dogs;1249;Monthly;930;null;Salt Lake City;UT;RentDigs.com
5122606375;housing/rent/apartment;Saint Peters Luxurious 1 + 1;Gym;1;1;USD;No;None;950;Monthly;735;null;Saint Peters;MO;RentDigs.com
5122606032;housing/rent/apartment;This Apartment is a must see!;Gym,Pool;1;1;USD;No;Cats,Dogs;715;Monthly;326;null;Salt Lake City;UT;RentDigs.com
5122604742;housing/rent/apartment;Lovely O'Fallon, One BR, One BA;AC,Clubhouse,Fireplace,Gated,Gym,Patio/Deck,Playground,Pool,Tennis,Washer Dryer;1;1;USD;No;Cats,Dogs;875;Monthly;714;null;O Fallon;MO;RentDigs.com
5122603600;housing/rent/apartment;$740 / Two BR - Great Deal. MUST SEE. Pet OK!;AC,Cable or Satellite,Dishwasher,Gym,Internet Access,Parking,Patio/Deck,Playground,Refrigerator,Storage;1;2;USD;No;Cats,Dogs;740;Monthly;918;null;Davenport;IA;RentDigs.com
5122602944;housing/rent/apartment;One BA \ $725/mo - in a great area.;Gym,Pool;1;1;USD;No;Cats,Dogs;725;Monthly;326;null;Salt Lake City;UT;RentDigs.com
5122597631;housing/rent/apartment;$2,521/mo - in a great area. Parking Available!;Elevator,Fireplace,Gym,Parking,TV,Tennis;1;1;USD;No;None;2521;Monthly;780;null;San Jose;CA;RentDigs.com
5122593740;housing/rent/apartment;Studio Efficiencies - Studio Efficiencies with all utilities paid!;None;1;0;USD;No;None;1095;Monthly;450;null;Davenport;IA;RentDigs.com
5122592551;housing/rent/apartment;Apartment in great location;Basketball,Gated,Gym,Internet Access,Washer Dryer;1;1;USD;No;None;2565;Monthly;741;null;San Jose;CA;RentDigs.com
5122588822;housing/rent/apartment;Apartment in great location;Pool,Tennis;1;1;USD;No;None;755;Monthly;700;null;Memphis;TN;RentDigs.com
5122588743;housing/rent/apartment;One BR Apartment in San Jose. Single Car Garage!;Basketball,Gated,Gym,Internet Access,Parking,Washer Dryer;1;1;USD;No;None;2810;Monthly;675;null;San Jose;CA;RentDigs.com
5122588118;housing/rent/apartment;$2,419/mo \ 540 sq. ft. \ One BA - in a great area. Pet OK!;Elevator,Fireplace,Gym,TV,Tennis;1;1;USD;No;Cats,Dogs;2419;Monthly;540;null;San Jose;CA;RentDigs.com
5122586869;housing/rent/apartment;Over 807 sf in Boca Raton;AC,Clubhouse,Dishwasher,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Washer Dryer;1;1;USD;No;None;1800;Monthly;807;null;Boca Raton;FL;RentDigs.com
5122585002;housing/rent/apartment;Prominence Apartments One BR Luxury Apartment Homes;AC,Clubhouse,Dishwasher,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Washer Dryer;1;1;USD;No;None;1905;Monthly;861;null;Boca Raton;FL;RentDigs.com
5122583698;housing/rent/apartment;Move-In Special Save On Move-In Costs!;None;1;1;USD;No;None;1299;Monthly;580;null;Alexandria;VA;RentDigs.com
5122582087;housing/rent/apartment;Two BR Apartment in Cordova;Tennis;2;2;USD;No;Cats,Dogs;916;Monthly;1156;null;Cordova;TN;RentDigs.com
5122579010;housing/rent/apartment;Lease Spacious 1+1. Approx 800 sf of Living Space. Parking Available!;Basketball,Gated,Gym,Parking,Pool,Tennis;1;1;USD;No;None;1325;Monthly;800;null;Alexandria;VA;RentDigs.com
5122578650;housing/rent/apartment;Salt Lake City Luxurious 2 + 2. Washer/Dryer Hookups!;Fireplace,Gym,Parking,Playground,Pool,Tennis,Washer Dryer;2;2;USD;No;None;1217;Monthly;1015;null;Salt Lake City;UT;RentDigs.com
5122578455;housing/rent/apartment;Saint Louis - convenient location. Parking Available!;Gym,Parking,Washer Dryer;1;1;USD;No;None;750;Monthly;760;null;Saint Louis;MO;RentDigs.com
5122578057;housing/rent/apartment;San Jose - 1bd/One BA 640sqft Apartment for rent;None;1;1;USD;No;None;1945;Monthly;640;null;San Jose;CA;RentDigs.com
5122577678;housing/rent/apartment;This Apartment is a must see!;Gym,Parking,Pool,Storage,Tennis;2.5;2;USD;No;None;1480;Monthly;1393;null;Mcdonough;GA;RentDigs.com
5122577628;housing/rent/apartment;Super Cute! Apartment for Rent!;None;1;1;USD;No;None;1945;Monthly;640;null;San Jose;CA;RentDigs.com
5122577342;housing/rent/apartment;Two BR Apartment in San Jose;None;1;2;USD;No;None;2510;Monthly;831;null;San Jose;CA;RentDigs.com
5122577017;housing/rent/apartment;This Apartment is a must see!;Fireplace,Gym,Parking,Playground,Pool,Tennis,Washer Dryer;1.5;2;USD;No;None;1253;Monthly;1005;null;Salt Lake City;UT;RentDigs.com
5122576574;housing/rent/apartment;This Apartment is a must see!;Fireplace,Gym,Parking,Playground,Pool,Tennis,Washer Dryer;1.5;2;USD;No;None;1112;Monthly;1005;null;Salt Lake City;UT;RentDigs.com
5122574594;housing/rent/apartment;Welcome to San Montego, where you will discover resort finest. Pet OK!;AC,Clubhouse,Dishwasher,Fireplace,Gated,Gym,Parking,Patio/Deck,Pool,Refrigerator,Washer Dryer;2;3;USD;No;Cats,Dogs;1343;Monthly;1263;null;Mesa;AZ;RentDigs.com
5122574252;housing/rent/apartment;Salt Lake City - 2bd/Two BA 1,015sqft Apartment for rent. Pet OK!;Fireplace,Gym,Parking,Playground,Pool,Tennis,Washer Dryer;2;2;USD;No;Cats,Dogs;1339;Monthly;1015;null;Salt Lake City;UT;RentDigs.com
5122573961;housing/rent/apartment;Two BR Apartment - Sitting on top of a lush hillside in Hardin Valley.;Pool,Wood Floors;2;2;USD;No;None;1223;Monthly;1235;null;Knoxville;TN;RentDigs.com
5122572246;housing/rent/apartment;One BA \ One BR \ 650 sq. ft. - convenient location.;AC,Gym,Patio/Deck,Pool,Tennis;1;1;USD;No;None;769;Monthly;650;null;Saint Louis;MO;RentDigs.com
5122571651;housing/rent/apartment;Four BR Apartment - Freshly remodeled by Invitation Homes.;None;2;4;USD;No;None;1869;Monthly;2757;null;Mcdonough;GA;RentDigs.com
5122570236;housing/rent/apartment;One BA - come and see this one.;AC,Parking,Patio/Deck,Pool,Refrigerator,Storage,TV,Tennis;1;2;USD;No;Cats,Dogs;999;Monthly;1000;null;Salt Lake City;UT;RentDigs.com
5122570138;housing/rent/apartment;Apartment for rent in Salt Lake City for $1299. Parking Available!;AC,Parking,Patio/Deck,Pool,Refrigerator,Storage,TV,Tennis;2;3;USD;No;Cats,Dogs;1299;Monthly;1400;null;Salt Lake City;UT;RentDigs.com
5122568671;housing/rent/apartment;Spacious One BR, One BA. Pet OK!;AC,Gated,Gym,Patio/Deck,Pool,Washer Dryer;1;1;USD;No;Cats,Dogs;820;Monthly;625;null;Mesa;AZ;RentDigs.com
5122566814;housing/rent/apartment;Four BR Apartment - Recently remodeled by Invitation Homes.;None;3;4;USD;No;None;1402;Monthly;2155;null;Locust Grove;GA;RentDigs.com
5122564303;housing/rent/apartment;Apartment in move in condition in Mesa;Gated,Gym,Pool,Storage,Washer Dryer;2;3;USD;No;None;1524;Monthly;1251;null;Mesa;AZ;RentDigs.com
5122563873;housing/rent/apartment;Convenient location One BR One BA for rent;Gym,Pool,TV,Washer Dryer;1;1;USD;No;None;1495;Monthly;811;null;Saint Louis;MO;RentDigs.com
5122561093;housing/rent/apartment;Two BR, One BA, safe neighborhood;AC,Cable or Satellite,Garbage Disposal,Internet Access,Parking,Washer Dryer;1;2;USD;No;Cats,Dogs;1395;Monthly;800;null;Salt Lake City;UT;RentDigs.com
5122560338;housing/rent/apartment;St Louis, prime location One BR, Apartment. $695/mo;Parking,Storage,Wood Floors;1;1;USD;No;None;695;Monthly;690;null;Saint Louis;MO;RentDigs.com
5122558535;housing/rent/apartment;Lease Spacious 2+1. Approx 981 sf of Living Space!;Parking,Refrigerator,Washer Dryer;1;2;USD;No;Cats,Dogs;800;Monthly;981;null;Salt Lake City;UT;RentDigs.com
5122558280;housing/rent/apartment;St Louis - superb Apartment nearby fine dining;Parking,Storage;1;2;USD;No;None;939;Monthly;800;null;Saint Louis;MO;RentDigs.com
5122556730;housing/rent/apartment;418 sq. ft. - One BR - Apartment - ready to move in. Covered parking!;AC,Clubhouse,Gym,Hot Tub,Internet Access,Parking,Playground,Pool,Storage,Washer Dryer;1;1;USD;No;None;778;Monthly;418;null;Salt Lake City;UT;RentDigs.com
5122551557;housing/rent/apartment;808 sq. ft. \ $1,850/mo \ One BA - ready to move in. Single Car Garage!;Clubhouse,Parking,Pool;1;1;USD;No;None;1850;Monthly;808;null;Salt Lake City;UT;RentDigs.com
5122545413;housing/rent/apartment;Jonesboro - 3bd/Two BA 1,200sqft Apartment for rent;AC;2;3;USD;No;None;950;Monthly;1200;null;Jonesboro;GA;RentDigs.com
5122544392;housing/rent/apartment;One BR - Arlington - must see to believe.;Gym,Pool,Washer Dryer;1;1;USD;No;None;1762;Monthly;671;null;Arlington;VA;RentDigs.com
5122543913;housing/rent/apartment;Salt Lake City, prime location One BR, Apartment;Clubhouse,Parking,Pool;1;1;USD;No;None;1915;Monthly;823;null;Salt Lake City;UT;RentDigs.com
5122542973;housing/rent/apartment;Convenient location Two BR Two BA for rent;Clubhouse,Parking,Pool;2;2;USD;No;None;2250;Monthly;1137;null;Salt Lake City;UT;RentDigs.com
5122542562;housing/rent/apartment;Two BR Apartment - perfectly placed right in the center of Salt Lake City.;Cable or Satellite,Gym,Hot Tub,Parking,Storage;2;2;USD;No;None;1470;Monthly;1015;null;Salt Lake City;UT;RentDigs.com
5122542175;housing/rent/apartment;Two BR Apartment - Spacious living area offers hardwood. Pet OK!;Patio/Deck;2;2;USD;No;Cats,Dogs;2600;Monthly;1500;null;Arlington;VA;RentDigs.com
5122540608;housing/rent/apartment;Jonesboro - Three BA - 1,470 sq. ft. - in a great area.;AC,Dishwasher,Fireplace,Gym,Patio/Deck,Pool,Washer Dryer;2.5;3;USD;No;None;958;Monthly;1470;null;Jonesboro;GA;RentDigs.com
5122536294;housing/rent/apartment;Attractive Two BR, One BA;None;1;2;USD;No;None;1210;Monthly;929;null;Davidson;NC;RentDigs.com
5122535822;housing/rent/apartment;Three BR Apartment in Quiet Building - St Louis. Pet OK!;Gym,Parking,Pool;1;3;USD;No;Cats,Dogs;1325;Monthly;1040;null;Saint Louis;MO;RentDigs.com
5122531850;housing/rent/apartment;Charming, Remodeled 1BD/One BA: STEPS TO BEACH, All Basic Utils Included;Patio/Deck,Wood Floors;1;1;USD;No;None;1800;Monthly;500;null;Encinitas;CA;RentDigs.com
5122531835;housing/rent/apartment;Encinitas, prime location One BR, Apartment;None;1;1;USD;No;None;1400;Monthly;700;null;Encinitas;CA;RentDigs.com
5122530385;housing/rent/apartment;Super Cute! Apartment for Rent!;Gym,Pool;2;2;USD;No;None;2075;Monthly;1200;null;Arlington;VA;RentDigs.com
5122529890;housing/rent/apartment;Apartment \ $1,290/mo - convenient location.;Gym,Pool;1;1;USD;No;None;1290;Monthly;646;null;Salt Lake City;UT;RentDigs.com
5122529126;housing/rent/apartment;$2,185/mo \ Two BA \ 1,200 sq. ft. - must see to believe.;Gym,Parking,Pool,Storage;2;2;USD;No;None;2185;Monthly;1200;null;Arlington;VA;RentDigs.com
5122527766;housing/rent/apartment;Attractive Two BR, Two BA. Single Car Garage!;AC,Clubhouse,Fireplace,Gated,Gym,Parking,Playground,Pool,Washer Dryer;2;2;USD;No;Cats,Dogs;1149;Monthly;1038;null;Queen Creek;AZ;RentDigs.com
5122524969;housing/rent/apartment;Apartment in quiet area, spacious with big kitchen;None;2;3;USD;No;None;1295;Monthly;1873;null;Queen Creek;AZ;RentDigs.com
5122522827;housing/rent/apartment;Two BR - Are you in the market for a luxurious apartment in. Pet OK!;None;2;2;USD;No;Cats,Dogs;1424;Monthly;1186;null;Concord;NC;RentDigs.com
5122522795;housing/rent/apartment;Great Central Location One BR, One BA. Single Car Garage!;Parking,TV,Wood Floors;1;1;USD;No;None;1353;Monthly;833;null;Saint Louis;MO;RentDigs.com
5122522772;housing/rent/apartment;One BR Apartment - Located in the vibrant hub of Arlington.;Gym,Parking,Patio/Deck,Pool,Wood Floors;1;1;USD;No;None;1806;Monthly;770;null;Arlington;VA;RentDigs.com
5122522046;housing/rent/apartment;Salt Lake City, prime location Two BR, Apartment;Gym,Pool;2;2;USD;No;None;1915;Monthly;996;null;Salt Lake City;UT;RentDigs.com
5122521821;housing/rent/apartment;$1,805/mo - Arlington - must see to believe.;Patio/Deck,Pool;1;1;USD;No;Cats,Dogs;1805;Monthly;802;null;Arlington;VA;RentDigs.com
5122520026;housing/rent/apartment;Arlington Value. Pet OK!;Gym,Playground,Pool;1;2;USD;No;Cats,Dogs;1280;Monthly;439;null;Arlington;VA;RentDigs.com
5122519268;housing/rent/apartment;Charming Three BR, Two BA. Pet OK!;AC,Clubhouse,Dishwasher,Gym,Hot Tub,Parking,Playground,Pool,Refrigerator,Washer Dryer;2;3;USD;No;Cats,Dogs;1290;Monthly;1067;null;Herriman;UT;RentDigs.com
5122512993;housing/rent/apartment;Two BR Apartment - Nestled deep in the heart of the historic Buckingham;Clubhouse,Storage;1.5;2;USD;No;None;1887;Monthly;876;null;Arlington;VA;RentDigs.com
5122512046;housing/rent/apartment;One Spacious BR in Fayetteville;Gym,Playground,Pool,Tennis;1;1;USD;No;None;1176;Monthly;908;null;Fayetteville;GA;RentDigs.com
5122507648;housing/rent/apartment;Sandy, Great Location, Two BR Apartment.;Clubhouse,Fireplace,Gym,Hot Tub,Parking,Patio/Deck,Pool;2;2;USD;No;None;1128;Monthly;1127;null;Sandy;UT;RentDigs.com
5122501867;housing/rent/apartment;$1,014/mo - ready to move in. Pet OK!;Gym,Parking,Pool,Storage;1;1;USD;No;Cats,Dogs;1014;Monthly;720;null;Phoenix;AZ;RentDigs.com
5122498760;housing/rent/apartment;Bright El Cajon, Two BR, Two BA for rent;Gym,Parking,Patio/Deck,Pool,Storage,Tennis;2;2;USD;No;None;1960;Monthly;945;null;El Cajon;CA;RentDigs.com
5122495235;housing/rent/apartment;Convenient location Two BR Two BA for rent. Pet OK!;AC,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Fireplace,Gated,Gym,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage,Washer Dryer;2;2;USD;No;Cats,Dogs;2700;Monthly;995;null;Arlington;VA;RentDigs.com
5122494582;housing/rent/apartment;Apartment for rent in Arlington. Pet OK!;AC,Cable or Satellite;2;2;USD;No;Cats,Dogs;1221;Monthly;791;null;Arlington;VA;RentDigs.com
5122492884;housing/rent/apartment;Prominence Apartments One BR Luxury Apartment Homes. Single Car Garage!;Parking,Patio/Deck,Storage;1;1;USD;No;None;2174;Monthly;702;null;Arlington;VA;RentDigs.com
5122492337;housing/rent/apartment;Bright Deerfield Beach, Three BR, Two BA for rent. Pet OK!;Clubhouse,Gated,Gym,Internet Access,Parking,Patio/Deck,Playground,Tennis,Washer Dryer;2;3;USD;No;Cats,Dogs;1677;Monthly;1427;null;Deerfield Beach;FL;RentDigs.com
5122492217;housing/rent/apartment;West Jordan, prime location One BR, Apartment;AC,Basketball,Clubhouse,Dishwasher,Fireplace,Gym,Parking,Pool,Refrigerator,Storage,TV,Tennis,View,Washer Dryer;1;1;USD;No;Cats,Dogs;829;Monthly;456;null;West Jordan;UT;RentDigs.com
5122491319;housing/rent/apartment;Beautiful Knoxville Apartment for rent;None;1;1;USD;No;Cats,Dogs;545;Monthly;325;null;Knoxville;TN;RentDigs.com
5122491132;housing/rent/apartment;Spacious Three BR One BA downstairs unit with indoor washer dryer.;Washer Dryer;1;3;USD;No;None;3000;Monthly;1104;null;San Jose;CA;RentDigs.com
5122491076;housing/rent/apartment;Phoenix \ Apartment - ready to move in. Pet OK!;Clubhouse,Elevator,Fireplace,Gym,Internet Access,Pool,Storage,TV;1;1;USD;No;Cats,Dogs;1059;Monthly;810;null;Phoenix;AZ;RentDigs.com
5122491025;housing/rent/apartment;Cozy studio in South City!;AC,Parking,Refrigerator;1;0;USD;No;Cats;450;Monthly;300;null;Saint Louis;MO;RentDigs.com
5122488930;housing/rent/apartment;Fairburn, One BR, One BA for rent;AC,Fireplace,Gym,Pool,Storage,Tennis;1;1;USD;No;None;1051;Monthly;806;null;Fairburn;GA;RentDigs.com
5122484253;housing/rent/apartment;Two BR Apartment - Large & Bright;Parking,Patio/Deck,Storage;2;2;USD;No;None;829;Monthly;952;null;Knoxville;TN;RentDigs.com
5122481882;housing/rent/apartment;Boynton Beach - 2bd/Two BA 1,002sqft Apartment for rent;Clubhouse,Gym,Hot Tub,Patio/Deck,Playground,Pool,Tennis;2;2;USD;No;None;1450;Monthly;1002;null;Boynton Beach;FL;RentDigs.com
5122480179;housing/rent/apartment;Beautiful Tooele Apartment for rent;None;3;5;USD;No;None;1695;Monthly;2686;null;Tooele;UT;RentDigs.com
5122479428;housing/rent/apartment;Average Rent $1,595 a month - That's a STEAL!;Cable or Satellite,Parking,TV;2;3;USD;No;Cats,Dogs;1595;Monthly;1767;null;Maryville;TN;RentDigs.com
5122477484;housing/rent/apartment;Two BR Apartment - The is minutes away from historic downtown Maryville.;Gym,Hot Tub,Patio/Deck,Pool;2;2;USD;No;Cats,Dogs;1163;Monthly;1122;null;Maryville;TN;RentDigs.com
5122474404;housing/rent/apartment;Beautiful Sandy Five BR 2-Story in cultisac available for rent. 2 Car Garage!;Parking,Storage,Washer Dryer;2;5;USD;No;None;2000;Monthly;2505;null;Sandy;UT;RentDigs.com
5122474386;housing/rent/apartment;One BR \ Greenville - ready to move in.;Clubhouse,Gated,Gym,Pool;1;1;USD;No;None;956;Monthly;776;null;Greenville;NC;RentDigs.com
5122473090;housing/rent/apartment;Two BR Apartment - Welcome to an up-and-coming community with endless;Gym,Parking,Pool;2;2;USD;No;None;1135;Monthly;1100;null;Roy;UT;RentDigs.com
5122469205;housing/rent/apartment;Introducing the perfect to be inspired.;AC,Dishwasher,Elevator,Gated,Gym,Hot Tub,Parking,Patio/Deck,Pool,Storage,Washer Dryer,Wood Floors;1;1;USD;No;Cats,Dogs;1245;Monthly;711;null;Saint Louis;MO;RentDigs.com
5122467219;housing/rent/apartment;Three BR Apartment - Situated west of Orem in Vineyard s brand new vibrant;Pool,View;2;3;USD;No;None;1419;Monthly;1237;null;Vineyard;UT;RentDigs.com
5122458925;housing/rent/apartment;This Apartment is a must see!;Cable or Satellite,Clubhouse,Dishwasher,Gated,Gym,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage;2;2;USD;No;Cats,Dogs;2240;Monthly;853;null;Carlsbad;CA;RentDigs.com
5122458619;housing/rent/apartment;Average Rent $1,997 a month - That's a STEAL. Single Car Garage!;AC,Cable or Satellite,Dishwasher,Elevator,Fireplace,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,TV,Washer Dryer;1;1;USD;No;Cats,Dogs;1997;Monthly;847;null;Arlington;VA;RentDigs.com
5122458400;housing/rent/apartment;Carlsbad - come and see this one.;Gym,Pool;1;1;USD;No;None;1740;Monthly;601;null;Carlsbad;CA;RentDigs.com
5122457523;housing/rent/apartment;Charming One BR, One BA;AC,Dishwasher,Internet Access,Patio/Deck,Pool,Washer Dryer;1;1;USD;No;None;2483;Monthly;765;null;Santa Clara;CA;RentDigs.com
5122457126;housing/rent/apartment;$2,351 / One BR - Great Deal. MUST SEE. Pet OK!;Clubhouse,Fireplace,Internet Access,Patio/Deck,Storage,Washer Dryer;1;1;USD;No;Cats,Dogs;2351;Monthly;750;null;Santa Clara;CA;RentDigs.com
5122456040;housing/rent/apartment;One BR, One BA, safe neighborhood. Pet OK!;Fireplace,Parking,Pool,Storage,Washer Dryer;1;1;USD;No;Cats,Dogs;2164;Monthly;685;null;Arlington;VA;RentDigs.com
5122453096;housing/rent/apartment;Apartment for rent in. Parking Available!;Elevator,Gym,Parking,Storage;2;2;USD;No;Cats,Dogs;2071;Monthly;1239;null;Saint Louis;MO;RentDigs.com
5122449956;housing/rent/apartment;Two BR Apartment in Quiet Building - Orem;Gym;2;2;USD;No;Cats,Dogs;1249;Monthly;1082;null;Orem;UT;RentDigs.com
5122448604;housing/rent/apartment;Apartment, $1,473/mo - come and see this one. Pet OK!;Gym,Internet Access,Pool;2;2;USD;No;Cats,Dogs;1473;Monthly;1078;null;Villa Rica;GA;RentDigs.com
5122443968;housing/rent/apartment;Spacious One BR, One BA;Gated,Internet Access,Parking,Pool,Washer Dryer;1;1;USD;No;Cats,Dogs;1264;Monthly;643;null;Saint Louis;MO;RentDigs.com
5122443586;housing/rent/apartment;$1,400/mo - 1,310 sq. ft. - Apartment - ready to move in. Parking Available!;Clubhouse,Gym,Parking,Pool;2;2;USD;No;None;1400;Monthly;1310;null;West Des Moines;IA;RentDigs.com
5122441649;housing/rent/apartment;Studio in West Des Moines;Clubhouse,Fireplace,Gym,Hot Tub,Internet Access,Patio/Deck,Storage,Washer Dryer;1;2;USD;No;Cats,Dogs;875;Monthly;583;null;West Des Moines;IA;RentDigs.com
5122441430;housing/rent/apartment;Lease Spacious 2+2. Approx 1,046 sf of Living Space. Pet OK!;Internet Access,Parking,Storage;2;2;USD;No;Cats,Dogs;1375;Monthly;1046;null;North Salt Lake;UT;RentDigs.com
5122441132;housing/rent/apartment;One BR, One BA, safe neighborhood. Pet OK!;Clubhouse,Dishwasher,Gated,Washer Dryer;1;1;USD;No;Cats,Dogs;1125;Monthly;912;null;West Des Moines;IA;RentDigs.com
5122440365;housing/rent/apartment;Arlington Luxurious 1 + 1;Gym,Parking,Pool;1;1;USD;No;None;1590;Monthly;785;null;Arlington;VA;RentDigs.com
5122439711;housing/rent/apartment;Two BR Apartment - Large living and dining area. Washer/Dryer Hookups!;Fireplace,Washer Dryer;2;2;USD;No;None;1425;Monthly;1395;null;Saint Louis;MO;RentDigs.com
5122438491;housing/rent/apartment;Lovely North Salt Lake, Three BR, Two BA;Internet Access,Parking,Storage;2;3;USD;No;None;1475;Monthly;1190;null;North Salt Lake;UT;RentDigs.com
5122435676;housing/rent/apartment;Two Spacious BR in Arlington. Single Car Garage!;Parking,Pool,Wood Floors;2;2;USD;No;None;2393;Monthly;1029;null;Arlington;VA;RentDigs.com
5122435208;housing/rent/apartment;Two Spacious BR in Spring Valley. Pet OK!;Dishwasher,Gym,Internet Access,Tennis,Washer Dryer;1;2;USD;No;Cats,Dogs;1735;Monthly;910;null;Spring Valley;CA;RentDigs.com
5122435136;housing/rent/apartment;St Louis - 2bd/One BA 1,000sqft Apartment for rent;Parking;1;2;USD;No;None;1405;Monthly;1000;null;Saint Louis;MO;RentDigs.com
5122433576;housing/rent/apartment;Chattanooga, prime location One BR, Apartment. $846/mo;Gym,Pool;1;1;USD;No;None;846;Monthly;835;null;Chattanooga;TN;RentDigs.com
5122431581;housing/rent/apartment;Charming Two BR, 1.50 BA;Patio/Deck,Storage,Washer Dryer;1.5;2;USD;No;None;1182;Monthly;963;null;Midvale;UT;RentDigs.com
5122429358;housing/rent/apartment;Studio - Large & Bright. Single Car Garage!;Basketball,Gym,Parking,Storage;1;2;USD;No;None;1875;Monthly;576;null;Arlington;VA;RentDigs.com
5122426998;housing/rent/apartment;One BR Apartment in Quiet Building - Durham. Pet OK!;Fireplace,Pool,Storage,Washer Dryer;1;1;USD;No;Cats,Dogs;1043;Monthly;785;null;Durham;NC;RentDigs.com
5122426939;housing/rent/apartment;One BR, One BA, safe neighborhood. $780/mo;Dishwasher,Gym,Patio/Deck,Refrigerator,Storage,Washer Dryer;1;1;USD;No;None;780;Monthly;650;null;Chattanooga;TN;RentDigs.com
5122422313;housing/rent/apartment;Lovely Arlington, One BR, One BA. Pet OK!;Parking,Storage;1;1;USD;No;Cats,Dogs;2365;Monthly;675;null;Arlington;VA;RentDigs.com
5122420739;housing/rent/apartment;Gorgeous St Louis, Two BR, One BA;AC,Dishwasher,Gated,Gym,Parking,Patio/Deck,Refrigerator,Wood Floors;1;2;USD;No;Cats,Dogs;1275;Monthly;891;null;Saint Louis;MO;RentDigs.com
5122419971;housing/rent/apartment;When convenience and value meet the result is Robin Hill Apartments!;AC,Cable or Satellite,Dishwasher,Fireplace,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Cats,Dogs;725;Monthly;600;null;West Des Moines;IA;RentDigs.com
